,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
33,34,505179,0,118,0,4,4,,6,0,0,right,250,4437,3613,18,500485,16
34,35,514834,1,120,2,4,4,4,16,137,514971,right,250,4026,4024,24,510541,16
35,36,524906,1,130,10,5,5,5,13,130,525036,left,250,4146,3904,45,520496,9
36,37,535145,0,130,0,4,4,,7,0,0,right,250,4436,3614,10,530451,5
37,38,545133,0,130,2,4,4,,10,0,0,right,250,4382,3668,28,540490,7
38,39,555072,1,140,10,4,4,4,6,195,555267,right,250,4270,3780,42,550545,5
39,40,565295,1,140,0,5,5,5,2,42,565337,left,250,4475,3575,34,560567,8
40,41,575133,1,150,10,5,5,5,14,177,575310,left,250,4429,3621,28,570439,16
41,42,585021,1,152,2,5,5,5,7,189,585210,left,250,4335,3715,36,580428,6
42,43,595076,1,152,0,5,5,5,16,184,595260,left,250,4360,3690,15,590449,14
43,44,604998,1,152,0,4,4,4,4,148,605146,right,250,4305,3745,21,600438,18
44,45,614669,1,154,2,5,5,5,3,145,614814,left,250,4022,4028,50,610393,12
45,46,624809,1,154,0,4,4,4,2,212,625021,right,250,4174,3876,23,620382,17
46,47,634981,1,156,2,4,4,4,11,191,635172,right,250,4315,3735,21,630404,11
47,48,644752,1,156,0,5,5,5,17,54,644806,left,250,4075,3975,18,640409,12
48,49,654874,0,156,2,4,4,,15,0,0,right,250,4327,3723,29,650281,15
49,50,665097,1,156,0,5,5,5,11,115,665212,left,250,4499,3551,47,660336,4
50,51,674751,1,166,10,4,4,4,13,160,674911,right,250,4196,3854,37,670291,19
51,52,684606,0,166,2,5,5,,2,0,0,left,250,4073,3977,18,680280,13
52,53,694862,1,176,10,5,5,5,11,192,695054,left,250,4265,3785,16,690335,15
53,54,705001,1,176,0,5,5,5,9,189,705190,left,250,4400,3650,21,700341,18
54,55,714639,1,186,10,4,4,4,6,184,714823,right,250,4036,4014,42,710346,13
55,56,725078,0,186,2,5,5,,10,0,0,left,250,4449,3601,17,720368,8
56,57,735117,1,196,10,4,4,4,12,190,735307,right,250,4431,3619,23,730423,16
57,58,744721,1,198,2,4,4,4,11,191,744912,right,250,4030,4020,11,740429,11
58,59,754827,1,208,10,5,5,5,2,140,754967,left,250,4157,3893,28,750417,6
59,60,765099,1,210,2,4,4,4,16,170,765269,right,250,4460,3590,22,760372,5
60,61,775038,1,210,0,5,5,5,3,168,775206,left,250,4423,3627,24,770361,12
61,62,784843,1,220,10,4,4,4,10,172,785015,right,250,4233,3817,46,780349,9
62,63,794681,1,220,0,5,5,5,8,180,794861,left,250,4067,3983,28,790355,4
63,64,804753,1,230,10,5,5,5,9,189,804942,left,250,4150,3900,39,800343,5
64,65,814792,1,240,10,4,4,4,13,157,814949,right,250,4163,3887,33,810365,11
65,66,824698,1,242,2,4,4,4,2,157,824855,right,250,4091,3959,33,820354,17
