,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
38,39,512163,1,76,10,4,4,4,4,259,512422,right,300,4372,3628,12,507536,4
39,40,522068,0,76,0,5,5,4,3,290,522358,left,300,4272,3728,40,517542,5
40,41,532308,0,76,10,5,5,,4,0,0,left,300,4439,3561,44,527614,10
41,42,542113,0,76,2,5,5,,3,0,0,left,300,4173,3827,44,537686,6
42,43,552269,0,76,0,5,5,,11,0,0,left,300,4248,3752,45,547759,7
43,44,562424,0,76,0,4,4,,8,0,0,right,300,4334,3666,45,557831,5
44,45,572396,1,78,2,5,5,5,4,264,572660,left,300,4238,3762,42,567903,5
45,46,582686,1,78,0,4,4,4,16,258,582944,right,300,4477,3523,35,577942,8
46,47,592324,1,80,2,4,4,4,12,227,592551,right,300,4080,3920,44,587981,15
47,48,602413,0,80,0,5,5,,10,0,0,left,300,4166,3834,44,597986,6
48,49,612669,1,82,2,4,4,4,6,291,612960,right,300,4353,3647,16,608059,6
49,50,622641,0,82,0,5,5,,5,0,0,left,300,4271,3729,42,618114,17
50,51,632814,1,92,10,4,4,4,10,225,633039,right,300,4366,3634,35,628187,8
51,52,642468,1,94,2,5,5,5,12,250,642718,left,300,4013,3987,41,638192,15
52,53,652507,0,94,10,5,5,,4,0,0,left,300,4038,3962,22,648214,9
53,54,662897,0,94,0,5,5,,3,0,0,left,300,4373,3627,25,658270,11
54,55,672836,0,94,10,4,4,,8,0,0,right,300,4251,3749,41,668326,9
55,56,683142,1,96,2,5,5,5,3,273,683415,left,300,4490,3510,31,678398,9
56,57,693014,1,106,10,4,4,4,14,263,693277,right,300,4295,3705,18,688454,20
57,58,703136,1,108,2,4,4,4,11,281,703417,right,300,4398,3602,24,698476,16
58,59,713158,0,108,10,5,5,4,8,243,713401,left,300,4384,3616,31,708515,10
59,60,723231,0,108,2,4,4,,15,0,0,right,300,4428,3572,31,718537,19
60,61,732936,0,108,0,5,5,,2,0,0,left,300,4074,3926,30,728609,19
61,62,743425,1,118,10,4,4,4,10,247,743672,right,300,4499,3501,36,738665,19
62,63,753214,1,118,0,5,5,5,7,299,753513,left,300,4269,3731,48,748687,14
63,64,763253,0,118,10,5,5,,6,0,0,left,300,4220,3780,34,758776,19
64,65,773225,0,118,10,4,4,,7,0,0,right,300,4119,3881,19,768848,16
65,66,783631,1,120,2,4,4,4,4,240,783871,right,300,4472,3528,39,778904,15
