,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
20,21,288708,0,30,0,4,4,,16,0,0,right,300,4126,3874,19,284315,11
21,22,298680,1,32,2,5,5,5,9,256,298936,left,300,4049,3951,31,294371,15
22,23,308869,0,32,10,4,4,,12,0,0,right,300,4197,3803,18,304409,19
23,24,318875,0,32,2,4,4,,12,0,0,right,300,4147,3853,35,314465,15
24,25,329298,1,42,10,5,5,5,10,294,329592,left,300,4500,3500,14,324537,15
25,26,338869,0,42,0,4,4,,7,0,0,right,300,4018,3982,34,334593,20
26,27,349008,0,42,10,5,5,,4,0,0,left,300,4088,3912,20,344665,16
27,28,359115,0,42,2,5,5,,2,0,0,left,300,4142,3858,47,354720,13
28,29,369102,0,42,0,4,4,,8,0,0,right,300,4034,3966,27,364809,19
29,30,379291,0,42,0,5,5,,15,0,0,left,300,4160,3840,16,374865,7
30,31,389347,1,52,10,4,4,4,7,263,389610,right,300,4169,3831,36,384920,17
31,32,399369,0,52,2,5,5,,16,0,0,left,300,4143,3857,27,394959,14
32,33,409742,1,62,10,4,4,4,5,290,410032,right,300,4471,3529,45,405015,7
33,34,419781,0,62,0,4,4,,4,0,0,right,300,4439,3561,14,415087,5
34,35,429569,0,62,2,4,4,,15,0,0,right,300,4160,3840,41,425143,20
35,36,439942,1,72,10,5,5,5,12,282,440224,left,300,4464,3536,42,435215,9
36,37,449764,1,72,0,4,4,4,3,276,450040,right,300,4240,3760,46,445270,8
37,38,459619,0,72,2,4,4,,11,0,0,right,300,4031,3969,15,455326,4
38,39,469925,0,72,10,4,4,5,14,261,470186,right,300,4279,3721,32,465381,18
39,40,479763,0,72,0,5,5,,13,0,0,left,300,4079,3921,33,475420,18
40,41,490103,0,72,10,5,5,,4,0,0,left,300,4356,3644,43,485492,17
41,42,499891,0,72,2,5,5,,7,0,0,left,300,4068,3932,20,495565,8
42,43,509980,1,72,0,5,5,5,15,280,510260,left,300,4094,3906,40,505620,13
43,44,520286,1,72,0,4,4,4,13,263,520549,right,300,4346,3654,45,515676,10
44,45,530408,0,72,2,5,5,,11,0,0,left,300,4432,3568,25,525714,5
45,46,540146,0,72,0,4,4,,16,0,0,right,300,4109,3891,36,535770,8
46,47,550168,0,72,2,4,4,,12,0,0,right,300,4063,3937,48,545842,14
47,48,560675,0,72,0,5,5,,9,0,0,left,300,4484,3516,22,555931,19
48,49,570514,1,74,2,4,4,4,2,271,570785,right,300,4274,3726,18,565987,12
49,50,580419,0,74,0,5,5,,3,0,0,left,300,4139,3861,24,576026,16
50,51,590758,0,74,10,4,4,,7,0,0,right,300,4419,3581,39,586081,9
51,52,600546,1,76,2,5,5,5,12,253,600799,left,300,4130,3870,32,596153,11
52,53,610953,0,76,10,5,5,,11,0,0,left,300,4499,3501,23,606192,18
53,54,620824,0,76,0,5,5,,13,0,0,left,300,4312,3688,43,616248,11
54,55,630713,0,76,10,4,4,5,12,263,630976,right,300,4130,3870,21,626320,7
55,56,640768,1,78,2,5,5,5,7,296,641064,left,300,4168,3832,26,636342,12
56,57,651141,1,88,10,4,4,4,8,274,651415,right,300,4485,3515,23,646397,7
57,58,660996,0,88,2,4,4,,10,0,0,right,300,4299,3701,40,656436,10
58,59,671169,0,88,10,5,5,,5,0,0,left,300,4404,3596,21,666509,11
59,60,681174,1,90,2,4,4,4,11,293,681467,right,300,4348,3652,10,676564,12
60,61,691130,0,90,0,5,5,,16,0,0,left,300,4260,3740,17,686603,7
61,62,701385,0,90,10,4,4,,10,0,0,right,300,4466,3534,34,696658,16
62,63,711391,0,90,0,5,5,,11,0,0,left,300,4398,3602,18,706731,16
63,64,721380,0,90,10,5,5,,12,0,0,left,300,4331,3669,29,716786,15
64,65,731101,0,90,10,4,4,,7,0,0,right,300,4001,3999,29,726842,5
65,66,741274,0,90,2,4,4,,9,0,0,right,300,4117,3883,33,736897,4
