,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
46,47,540837,1,160,2,4,4,4,4,221,541058,right,250,4188,3862,31,536394,14
47,48,550742,0,160,0,5,5,,5,0,0,left,250,4037,4013,32,546449,19
48,49,561282,1,162,2,4,4,4,16,187,561469,right,250,4494,3556,33,556521,18
49,50,571104,1,162,0,5,5,5,6,249,571353,left,250,4303,3747,47,566544,18
50,51,581176,1,172,10,4,4,4,2,208,581384,right,250,4290,3760,31,576633,20
51,52,590981,1,174,2,5,5,5,6,224,591205,left,250,4053,3997,43,586671,19
52,53,601387,1,184,10,5,5,5,2,204,601591,left,250,4407,3643,23,596727,7
53,54,611058,1,184,0,5,5,5,14,244,611302,left,250,4044,4006,34,606749,10
54,55,621097,1,194,10,4,4,4,9,208,621305,right,250,4016,4034,20,616821,16
55,56,631370,1,196,2,5,5,5,2,241,631611,left,250,4274,3776,26,626843,13
56,57,641493,1,206,10,4,4,4,2,206,641699,right,250,4341,3709,24,636899,8
57,58,651364,0,206,2,4,4,,12,0,0,right,250,4180,3870,11,646921,9
58,59,661386,1,216,10,5,5,5,16,208,661594,left,250,4159,3891,45,656960,6
59,60,671692,1,218,2,4,4,4,12,199,671891,right,250,4430,3620,33,666999,5
60,61,681748,0,218,0,5,5,,14,0,0,left,250,4462,3588,44,677021,17
61,62,691853,1,228,10,4,4,4,14,190,692043,right,250,4495,3555,15,687093,6
62,63,701525,1,228,0,5,5,5,17,222,701747,left,250,4159,3891,39,697098,18
63,64,711547,1,238,10,5,5,5,2,220,711767,left,250,4140,3910,43,707154,11
64,65,721886,1,248,10,4,4,4,7,211,722097,right,250,4419,3631,22,717209,7
65,66,731608,0,248,2,4,4,,12,0,0,right,250,4113,3937,14,727232,12
