,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
34,35,516940,0,120,2,4,4,,13,0,0,right,250,4195,3855,23,512481,14
35,36,527213,1,130,10,5,5,5,16,121,527334,left,250,4410,3640,16,522536,10
36,37,536951,1,130,0,4,4,4,10,180,537131,right,250,4215,3835,49,532475,18
37,38,547023,1,132,2,4,4,4,11,202,547225,right,250,4264,3786,38,542497,18
38,39,557129,1,142,10,4,4,4,7,154,557283,right,250,4336,3714,35,552535,12
39,40,567201,1,142,0,5,5,5,12,37,567238,left,250,4414,3636,24,562524,15
40,41,576688,1,152,10,5,5,5,5,148,576836,left,250,4053,3997,29,572379,10
41,42,586877,1,154,2,5,5,5,11,197,587074,left,250,4281,3769,12,582334,4
42,43,597066,0,154,0,5,5,,11,0,0,left,250,4481,3569,35,592323,5
43,44,607122,1,154,0,4,4,4,3,191,607313,right,250,4473,3577,41,602395,15
44,45,616943,1,156,2,5,5,5,2,169,617112,left,250,4273,3777,43,612417,9
45,46,627049,0,156,0,4,4,,9,0,0,right,250,4367,3683,31,622422,7
46,47,637188,1,158,2,4,4,4,12,204,637392,right,250,4431,3619,38,632494,19
47,48,646976,1,158,0,5,5,5,2,232,647208,left,250,4190,3860,40,642533,12
48,49,657081,1,160,2,4,4,4,16,213,657294,right,250,4226,3824,21,652588,10
49,50,667254,1,160,0,5,5,5,16,206,667460,left,250,4377,3673,23,662610,12
50,51,677326,1,170,10,4,4,4,13,0,677326,right,250,4430,3620,16,672632,10
51,52,687047,0,170,2,5,5,,9,0,0,left,250,4333,3717,29,682454,18
52,53,697154,1,180,10,5,5,5,2,43,697197,left,250,4392,3658,40,692509,4
53,54,706857,0,180,0,5,5,,3,0,0,left,250,4239,3811,29,702364,9
54,55,716913,1,190,10,4,4,4,13,184,717097,right,250,4229,3821,40,712420,5
55,56,727018,0,190,2,5,5,,2,0,0,left,250,4323,3727,36,722442,10
56,57,737057,1,200,10,4,4,4,4,14,737071,right,250,4288,3762,19,732514,14
57,58,746996,0,200,2,4,4,,17,0,0,right,250,4393,3657,37,742335,14
58,59,757051,1,210,10,5,5,5,15,27,757078,left,250,4378,3672,36,752407,13
59,60,766991,0,210,2,4,4,,2,0,0,right,250,4476,3574,45,762262,14
60,61,776895,0,210,0,5,5,,7,0,0,left,250,4302,3748,36,772335,5
61,62,786950,1,220,10,4,4,4,8,61,787011,right,250,4284,3766,27,782407,14
62,63,796738,1,220,0,5,5,5,13,195,796933,left,250,4196,3854,26,792278,6
63,64,807027,1,230,10,5,5,5,14,186,807213,left,250,4478,3572,33,802284,8
64,65,816966,0,230,10,4,4,,10,0,0,right,250,4399,3651,15,812306,18
65,66,827021,0,230,2,4,4,,16,0,0,right,250,4393,3657,21,822361,18
