,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
53,54,569656,1,124,0,5,5,5,12,210,569866,left,290,4381,3629,35,565012,4
54,55,579628,1,134,10,4,4,4,3,228,579856,right,300,4357,3643,26,575017,15
55,56,589616,1,136,2,5,5,5,12,225,589841,left,300,4347,3653,49,585006,7
56,57,599739,1,146,10,4,4,4,7,223,599962,right,290,4453,3557,23,595028,18
57,58,609627,1,148,2,4,4,4,8,250,609877,right,280,4351,3669,28,605017,10
58,59,619315,0,148,10,5,5,,8,0,0,left,270,4017,4013,43,615039,5
59,60,629805,0,148,2,4,4,5,14,198,630003,right,260,4412,3628,26,625128,7
60,61,639526,0,148,0,5,5,,5,0,0,left,270,4137,3893,41,635133,7
61,62,649882,1,158,10,4,4,4,5,245,650127,right,280,4404,3616,46,645222,9
62,63,659854,0,158,0,5,5,,12,0,0,left,290,4330,3680,48,655261,4
63,64,670060,0,158,10,5,5,,4,0,0,left,300,4438,3562,41,665367,19
64,65,679865,0,158,10,4,4,,17,0,0,right,300,4158,3842,44,675439,9
65,66,690172,1,160,2,4,4,4,2,283,690455,right,300,4408,3592,29,685511,5
