,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
32,33,459087,1,120,10,4,4,4,7,207,459294,right,250,4135,3915,40,454694,7
33,34,469494,1,120,0,4,4,4,13,202,469696,right,250,4497,3553,49,464733,10
34,35,479482,1,122,2,4,4,4,15,180,479662,right,250,4427,3623,22,474789,18
35,36,489438,1,132,10,5,5,5,6,194,489632,left,250,4404,3646,31,484777,11
36,37,499192,1,132,0,4,4,4,16,196,499388,right,250,4126,3924,36,494799,19
37,38,509432,1,134,2,4,4,4,16,168,509600,right,250,4343,3707,16,504822,15
38,39,519337,1,144,10,4,4,4,10,181,519518,right,250,4266,3784,28,514810,17
39,40,529108,1,144,0,5,5,5,10,239,529347,left,250,4048,4002,48,524799,5
40,41,539181,1,154,10,5,5,5,5,188,539369,left,250,4037,4013,39,534888,19
41,42,549353,1,156,2,5,5,5,13,198,549551,left,250,4179,3871,47,544910,11
42,43,559609,1,156,0,5,5,5,13,176,559785,left,250,4396,3654,40,554949,20
43,44,569314,1,156,0,4,4,4,2,199,569513,right,250,4107,3943,20,564954,10
44,45,579386,1,158,2,5,5,5,7,210,579596,left,250,4168,3882,10,574960,14
45,46,589492,1,158,0,4,4,4,7,179,589671,right,250,4269,3781,48,584965,7
46,47,599597,1,160,2,4,4,4,15,181,599778,right,250,4344,3706,27,594987,19
47,48,609252,1,160,0,5,5,5,8,175,609427,left,250,4017,4033,16,604976,6
48,49,619658,1,162,2,4,4,4,5,178,619836,right,250,4437,3613,23,614965,18
49,50,629580,1,162,0,5,5,5,2,209,629789,left,250,4374,3676,48,624953,10
50,51,639669,1,172,10,4,4,4,12,185,639854,right,250,4397,3653,45,635009,19
51,52,649324,1,174,2,5,5,5,5,180,649504,left,250,4037,4013,21,645031,5
52,53,659597,1,184,10,5,5,5,12,194,659791,left,250,4314,3736,31,655020,13
53,54,669769,1,184,0,5,5,5,17,190,669959,left,250,4459,3591,46,665042,19
54,55,679691,1,194,10,4,4,4,6,201,679892,right,250,4370,3680,40,675064,3
55,56,689596,1,196,2,5,5,5,9,191,689787,left,250,4233,3817,39,685103,10
56,57,699852,1,206,10,4,4,4,10,200,700052,right,250,4466,3584,37,695125,11
57,58,709490,1,208,2,4,4,4,8,178,709668,right,250,4084,3966,33,705147,13
58,59,719713,1,218,10,5,5,5,9,203,719916,left,250,4300,3750,13,715153,18
59,60,729768,1,220,2,4,4,4,3,205,729973,right,250,4356,3694,37,725158,4
60,61,739941,1,220,0,5,5,5,13,190,740131,left,250,4480,3570,44,735197,13
61,62,749847,1,230,10,4,4,4,2,191,750038,right,250,4375,3675,20,745219,6
62,63,759551,0,230,0,5,5,,12,0,0,left,250,4080,3970,14,755208,13
63,64,769723,1,240,10,5,5,5,17,183,769906,left,250,4192,3858,47,765263,19
64,65,779862,1,250,10,4,4,4,4,174,780036,right,250,4322,3728,18,775285,19
65,66,789600,1,252,2,4,4,4,6,187,789787,right,250,4069,3981,34,785274,15
