,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
54,55,631132,1,180,10,4,4,4,14,194,631326,right,250,4361,3689,22,626506,17
55,56,641104,1,182,2,5,5,5,14,201,641305,left,250,4328,3722,15,636511,12
56,57,651210,1,192,10,4,4,4,3,234,651444,right,250,4423,3627,48,646533,18
57,58,661048,0,192,2,4,4,,7,0,0,right,250,4168,3882,17,656622,19
58,59,671304,1,202,10,5,5,5,8,222,671526,left,250,4368,3682,26,666677,16
59,60,681126,1,204,2,4,4,4,6,246,681372,right,250,4153,3897,15,676716,7
60,61,691348,0,204,0,5,5,,6,0,0,left,250,4320,3730,12,686771,18
61,62,701521,0,204,10,4,4,,14,0,0,right,250,4446,3604,10,696810,4
62,63,711292,1,204,0,5,5,5,15,2,711294,left,250,4177,3873,26,706849,7
63,64,720931,0,204,10,5,5,,2,0,0,left,250,4007,4043,48,716671,8
64,65,731069,1,214,10,4,4,4,14,87,731156,right,250,4045,4005,17,726759,18
65,66,741041,0,214,2,4,4,,2,0,0,right,250,4123,3927,17,736665,17
