,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
33,34,475803,0,18,0,4,4,5,4,192,475995,right,300,4322,3678,22,471226,19
34,35,485608,0,18,2,4,4,,2,0,0,right,300,4174,3826,47,481181,11
35,36,495581,1,28,10,5,5,5,2,200,495781,left,300,4058,3942,17,491270,19
36,37,505936,0,28,0,4,4,,8,0,0,right,300,4451,3549,19,501226,16
37,38,515875,1,30,2,4,4,4,14,231,516106,right,300,4329,3671,41,511281,14
38,39,525897,1,40,10,4,4,4,8,195,526092,right,300,4351,3649,34,521287,9
39,40,535635,1,40,0,5,5,5,9,225,535860,left,300,4116,3884,46,531259,16
40,41,545691,1,50,10,5,5,5,11,192,545883,left,300,4165,3835,34,541264,4
41,42,555947,1,52,2,5,5,5,3,233,556180,left,300,4457,3543,46,551236,16
42,43,565585,0,52,0,5,5,4,15,218,565803,left,300,4077,3923,40,561242,4
43,44,575757,0,52,0,4,4,,6,0,0,right,300,4253,3747,21,571247,10
44,45,586047,0,52,2,5,5,4,13,202,586249,left,300,4480,3520,44,581303,13
45,46,595751,1,52,0,4,4,4,5,239,595990,right,300,4203,3797,26,591292,7
46,47,605991,1,54,2,4,4,4,8,279,606270,right,300,4435,3565,14,601297,7
47,48,615729,1,54,0,5,5,5,12,213,615942,left,300,4130,3870,30,611336,20
48,49,625768,1,56,2,4,4,4,2,200,625968,right,300,4190,3810,48,621325,20
49,50,635623,1,56,0,5,5,5,7,242,635865,left,300,4051,3949,37,631313,18
50,51,645729,1,66,10,4,4,4,17,193,645922,right,300,4125,3875,40,641336,14
51,52,655784,1,68,2,5,5,5,13,217,656001,left,300,4212,3788,14,651308,10
52,53,665723,1,78,10,5,5,5,5,189,665912,left,300,4204,3796,40,661263,3
53,54,675628,1,78,0,5,5,5,8,195,675823,left,300,4134,3866,22,671235,10
54,55,685784,1,88,10,4,4,4,7,182,685966,right,300,4336,3664,15,681190,11
55,56,695873,1,90,2,5,5,5,4,221,696094,left,300,4489,3511,44,691129,18
56,57,705644,1,100,10,4,4,4,13,205,705849,right,300,4245,3755,50,701135,7
57,58,715633,1,102,2,4,4,4,7,171,715804,right,300,4235,3765,19,711140,17
58,59,725672,1,112,10,5,5,5,7,192,725864,left,300,4335,3665,43,721079,15
59,60,735594,1,114,2,4,4,4,12,179,735773,right,300,4280,3720,41,731051,7
60,61,745449,1,114,0,5,5,5,12,180,745629,left,300,4180,3820,21,741006,9
61,62,755371,1,124,10,4,4,4,3,167,755538,right,300,4172,3828,24,750945,13
62,63,765193,1,124,0,5,5,5,12,207,765400,left,300,4047,3953,42,760883,9
63,64,775349,1,134,10,5,5,5,5,22,775371,left,300,4221,3779,40,770872,8
64,65,785070,1,144,10,4,4,4,11,295,785365,right,300,4131,3869,42,780677,10
65,66,795109,1,146,2,4,4,4,15,204,795313,right,300,4094,3906,47,790749,8
