,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
55,56,676191,1,198,2,5,5,5,2,225,676416,left,250,4023,4027,48,671915,12
56,57,686615,1,208,10,4,4,4,2,153,686768,right,250,4375,3675,46,681987,19
57,58,696469,1,210,2,4,4,4,13,197,696666,right,250,4230,3820,15,691975,19
58,59,706290,1,220,10,5,5,5,4,195,706485,left,250,4054,3996,46,701981,19
59,60,716379,1,222,2,4,4,4,16,147,716526,right,250,4093,3957,19,712019,20
60,61,726351,1,222,0,5,5,5,8,218,726569,left,250,4117,3933,35,721975,15
61,62,736590,1,232,10,4,4,4,3,201,736791,right,250,4306,3744,22,732030,15
62,63,746378,1,232,0,5,5,5,11,201,746579,left,250,4064,3986,35,742052,11
63,64,756501,0,232,10,5,5,,5,0,0,left,250,4138,3912,23,752091,15
64,65,766656,0,232,10,4,4,,14,0,0,right,250,4228,3822,14,762163,10
65,66,776845,1,234,2,4,4,4,10,209,777054,right,250,4366,3684,14,772218,19
