,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
23,24,336190,1,66,2,4,4,4,3,189,336379,right,250,4123,3927,40,331813,5
24,25,346562,0,66,10,5,5,,5,0,0,left,250,4471,3579,23,341835,10
25,26,356417,1,66,0,4,4,4,7,204,356621,right,250,4268,3782,44,351891,11
26,27,366406,1,76,10,5,5,5,10,189,366595,left,250,4216,3834,26,361929,6
27,28,376344,1,78,2,5,5,5,2,225,376569,left,250,4157,3893,27,371934,7
28,29,386500,0,78,0,4,4,,7,0,0,right,250,4269,3781,38,381973,6
29,30,396689,1,78,0,5,5,5,2,196,396885,left,250,4391,3659,15,392045,12
30,31,406561,1,88,10,4,4,4,2,203,406764,right,250,4258,3792,49,402050,18
31,32,416666,0,88,2,5,5,,5,0,0,left,250,4304,3746,23,412106,18
32,33,426521,1,98,10,4,4,4,8,227,426748,right,250,4101,3949,28,422161,10
33,34,436760,1,98,0,4,4,4,7,203,436963,right,250,4302,3748,47,432200,6
34,35,446531,0,98,2,4,4,,2,0,0,right,250,4040,4010,12,442238,3
35,36,456570,1,108,10,5,5,5,8,182,456752,left,250,4034,4016,12,452277,5
36,37,466541,1,108,0,4,4,4,5,163,466704,right,250,4036,4014,36,462249,5
37,38,476847,0,108,2,4,4,,4,0,0,right,250,4355,3695,24,472237,14
38,39,487003,1,118,10,4,4,4,4,239,487242,right,250,4455,3595,40,482293,10
39,40,496841,1,118,0,5,5,5,15,206,497047,left,250,4210,3840,26,492365,10
40,41,507097,1,128,10,5,5,5,16,187,507284,left,250,4443,3607,10,502387,8
41,42,517102,1,130,2,5,5,5,12,192,517294,left,250,4464,3586,35,512375,6
42,43,526890,1,130,0,5,5,5,5,188,527078,left,250,4237,3813,12,522397,15
43,44,537046,0,130,0,4,4,,16,0,0,right,250,4393,3657,34,532386,5
44,45,546800,1,132,2,5,5,5,2,186,546986,left,250,4089,3961,40,542458,16
45,46,556873,1,132,0,4,4,4,13,195,557068,right,250,4129,3921,20,552480,11
46,47,567128,1,134,2,4,4,4,13,181,567309,right,250,4379,3671,32,562485,14
47,48,577100,1,134,0,5,5,5,14,242,577342,left,250,4345,3705,37,572490,18
48,49,587122,1,136,2,4,4,4,14,233,587355,right,250,4295,3755,24,582562,13
49,50,597044,0,136,0,5,5,,9,0,0,left,250,4183,3867,13,592601,10
50,51,607300,1,146,10,4,4,4,11,185,607485,right,250,4399,3651,34,602639,3
51,52,617271,1,148,2,5,5,5,7,202,617473,left,250,4352,3698,10,612661,16
52,53,626977,1,158,10,5,5,5,2,192,627169,left,250,4058,3992,13,622666,6
53,54,636964,1,158,0,5,5,5,4,186,637150,left,250,4054,3996,24,632655,19
54,55,647320,1,168,10,4,4,4,5,213,647533,right,250,4404,3646,49,642660,9
55,56,657042,0,168,2,5,5,,2,0,0,left,250,4073,3977,45,652716,18
56,57,667114,1,178,10,4,4,4,9,197,667311,right,250,4066,3984,31,662788,5
57,58,677553,1,180,2,4,4,4,6,240,677793,right,250,4486,3564,50,672810,20
58,59,687175,1,190,10,5,5,5,2,227,687402,left,250,4024,4026,23,682898,17
59,60,697614,1,192,2,4,4,4,7,235,697849,right,250,4436,3614,25,692920,9
60,61,707552,0,192,0,5,5,,14,0,0,left,250,4311,3739,11,702976,9
61,62,717290,0,192,10,4,4,,10,0,0,right,250,4015,4035,24,713014,5
62,63,727412,0,192,0,5,5,,14,0,0,left,250,4077,3973,39,723070,10
63,64,737434,1,202,10,5,5,5,5,194,737628,left,250,4036,4014,22,733142,12
64,65,747556,1,212,10,4,4,4,14,188,747744,right,250,4144,3906,20,743147,12
65,66,757612,1,214,2,4,4,4,4,175,757787,right,250,4205,3845,42,753152,13
