1082,43292
1083,96987
1084,47605
1085,349647
1086,344573
1087,337864
1088,27135
1089,76452
1090,340846
1091,27330
1092,76451
1093,66992
1094,320498
1095,20216
1096,321367
1097,20305
1098,66491
1099,20277
1100,66048
1101,56344
1102,17165
1103,19372
1104,55682
1105,56223
1106,17296
1107,398534
1108,394743
1109,339574
1110,317094
1111,315727
1112,284386
1113,281352
1114,273223
1115,267437
1116,398438
1117,216330
1118,213007
1119,344352
1120,199662
1121,361163
1122,32693
1123,83313
1124,47606
1125,71929
1126,23125
1127,53488
1128,59151
1129,379656
1130,47307
1131,12440
1132,11190
1133,47270
1134,47005
1135,10310
1136,341843
1137,306685
1138,293853
1139,294187
1140,284245
1141,284238
1142,259271
1143,256450
1144,255473
1145,254888
1146,240802
1147,239489
1148,234154
1149,233391
1150,232353
1151,228197
1152,355045
1153,211565
1154,323735
1155,190959
1156,191442
1157,312762
1158,336889
1159,57869
1160,20772
1161,312771
1162,57868
1163,16828
1164,51190
1165,14166
1166,14165
1167,48321
1168,385749
1169,379162
1170,387087
1171,372943
1172,311727
1173,312529
1174,311730
1175,312527
1176,279595
1177,312531
1178,272857
1179,281630
1180,259483
1181,386795
1182,381538
1183,256888
1184,49170
1185,102289
1186,105280
1187,49781
1188,369296
1189,89295
1190,41869
1191,39318
1192,91563
1193,87680
1194,58440
1195,58446
1196,87041
1197,58063
1198,58062
1199,58015
1200,81771
1201,76320
1202,57620
1203,32461
1204,76321
1205,57994
1206,393075
1207,391185
1208,383893
1209,386948
1210,375563
1211,368997
1212,365469
1213,365836
1214,365346
1215,363622
1216,362163
1217,363463
1218,343049
1219,341680
1220,340972
1221,339968
1222,339071
1223,338779
1224,337168
1225,335339
1226,325886
1227,336393
1228,319824
1229,319568
1230,316963
1231,311409
1232,310770
1233,229501
1234,212314
1235,209221
1236,209937
1237,41187
1238,90259
1239,74844
1240,26967
1241,54990
1242,26957
1243,26955
1244,57514
1245,55878
1246,375508
1247,26953
1248,26950
1249,48514
1250,41629
1251,26948
1252,35563
1253,26939
1254,391664
1255,353257
1256,331948
1257,303298
1258,279481
1259,265145
1260,258274
1261,255472
1262,253069
1263,253679
1264,250681
1265,208222
1266,346774
1267,55794
1268,49954
1269,102245
1270,96954
1271,44480
1272,88885
1273,37544
1274,82916
1275,30227
1276,30297
1277,81069
1278,341191
1279,395982
1280,377544
1281,338107
1282,299093
1283,305142
1284,285694
1285,286257
1286,291901
1287,269395
1288,263074
1289,259748
1290,257451
1291,245208
1292,241415
1293,194930
1294,341126
1295,354869
1296,342710
1297,358364
1298,335278
1299,355206
1300,352853
1301,326308
1302,287596
1303,273298
1304,279262
1305,274741
1306,261821
1307,261504
1308,375713
1309,239393
1310,362453
1311,216529
1312,213712
1313,364188
1314,211551
1315,114939
1316,58718
1317,49577
1318,93386
1319,30766
1320,81810
1321,28835
1322,17557
1323,59648
1324,73799
1325,17164
1326,16827
1327,11289
1328,375640
1329,43241
1330,361389
1331,11458
1332,37535
1333,33906
1334,8261
1335,381169
1336,382231
1337,376602
1338,376601
1339,368306
1340,363525
1341,337713
1342,323913
1343,310448
1344,310447
1345,301545
1346,296482
1347,277666
1348,277432
1349,276985
1350,269258
1351,265931
1352,265929
1353,265920
1354,207997
1355,205903
1356,204954
1357,205366
1358,340291
1359,199243
1360,35715
1361,86870
1362,353895
1363,68246
1364,20290
1365,60586
1366,19661
1367,20198
1368,65400
1369,15015
1370,57693
1371,14182
1372,50591
1373,12047
1374,45747
1375,11707
1376,44509
1377,11593
1378,41363
1379,381166
1380,379126
1381,78162
1382,28726
1383,62537
1384,13509
1385,11695
1386,62526
1387,383878
1388,346930
1389,348409
1390,317883
1391,303382
1392,302307
1393,290589
1394,282117
1395,269948
1396,264708
1397,264709
1398,264555
1399,397381
1400,397377
1401,336675
1402,336673
1403,333823
1404,324246
1405,328083
1406,310942
1407,306056
1408,323143
1409,318750
1410,318753
1411,355504
1412,224653
1413,224652
1414,352987
1415,224655
1416,224650
1417,373871
1418,76465
1419,19793
1420,16745
1421,12924
1422,11262
1423,363427
1424,36050
1425,11044
1426,36215
1427,11042
1428,382168
1429,42645
1430,11043
1431,11076
1432,395034
1433,365571
1434,366428
1435,366416
1436,361868
1437,347324
1438,347335
1439,336957
1440,337384
1441,314073
1442,306857
1443,308716
1444,303136
1445,296437
1446,298150
1447,308715
1448,281548
1449,250209
1450,248765
1451,245783
1452,221431
1453,321145
1454,195323
1455,187553
1456,47396
1457,316943
1458,45273
1459,86266
1460,43207
1461,84959
1462,43206
1463,108805
1464,375472
1465,19302
1466,56969
1467,17011
1468,58551
1469,17384
1470,305846
1471,301125
1472,300854
1473,295399
1474,274087
1475,271184
1476,265075
1477,247650
1478,251918
1479,255695
1480,246750
1481,246749
1482,224743
1483,209938
1484,371727
1485,371725
1486,384173
1487,373309
1488,363788
1489,343465
1490,384964
1491,339837
1492,339838
1493,311852
1494,302085
1495,303390
1496,311884
1497,283770
1498,266612
1499,385746
1500,246595
1501,227107
1502,99527
1503,44970
1504,38111
1505,88769
1506,89218
1507,357080
1508,42880
1509,95343
1510,35368
1511,31383
1512,90729
1513,78229
1514,30124
1515,29530
1516,28413
1517,77445
1518,24861
1519,17295
1520,57806
1521,49040
1522,13510
1523,385659
1524,379199
1525,377066
1526,373252
1527,348441
1528,326406
1529,301385
1530,293867
1531,259614
1532,255327
1533,249324
1534,243825
1535,235228
1536,36789
1537,89843
1538,36389
1539,37583
1540,89289
1541,84064
1542,31433
1543,80877
1544,28493
1545,33676
1546,23221
1547,69422
1548,19666
1549,62078
1550,20727
1551,58755
1552,58880
1553,20175
1554,339442
1555,334276
1556,331947
1557,337513
1558,316506
1559,317112
1560,292566
1561,269093
1562,262665
1563,260198
1564,258111
1565,247602
1566,246344
1567,241018
1568,217086
1569,358311
1570,44227
1571,90831
1572,76546
1573,26521
1574,14183
1575,49237
1576,13808
1577,48162
1578,13807
1579,48094
1580,30821
1581,9256
1582,30260
1583,8674
1584,353018
1585,338104
1586,28549
1587,8377
1588,8090
1589,26030
1590,8664
1591,29239
1592,24641
1593,7382
1594,7327
1595,23798
1596,7266
1597,24190
1598,7269
1599,299114
1600,290970
1601,36253
1602,85615
1603,26027
1604,29346
1605,82082
1606,83236
1607,23681
1608,76379
1609,76703
1610,24007
1611,17925
1612,58841
1613,47666
1614,14212
1615,14213
1616,37430
1617,385602
1618,384352
1619,375867
1620,369703
1621,366285
1622,358458
1623,356874
1624,347711
1625,341516
1626,342715
1627,318791
1628,314274
1629,298261
1630,289792
1631,287024
1632,277569
1633,276972
1634,269390
1635,266933
1636,376402
1637,238298
1638,355069
1639,209310
1640,47304
1641,37964
1642,344318
1643,29585
1644,82481
1645,77893
1646,25729
1647,343430
1648,77780
1649,26014
1650,23216
1651,331288
1652,70813
1653,385168
1654,377067
1655,332705
1656,297798
1657,297796
1658,296540
1659,291111
1660,286793
1661,285677
1662,283683
1663,274036
1664,264981
1665,380822
1666,245784
1667,197633
1668,193254
1669,104463
1670,47688
1671,23430
1672,73877
1673,57040
1674,17314
1675,51208
1676,13813
1677,14095
1678,53672
1679,49350
1680,12556
1681,47285
1682,10959
1683,48629
1684,9904
1685,375015
1686,343578
1687,328145
1688,313287
1689,313289
1690,300033
1691,289937
1692,289697
1693,281582
1694,272513
1695,278345
1696,270459
1697,267973
1698,256062
1699,255075
1700,35281
1701,89216
1702,363237
1703,72077
1704,23805
1705,27398
1706,85138
1707,25537
1708,24130
1709,74126
1710,23902
1711,75521
1712,24131
1713,368942
1714,355050
1715,341301
1716,308413
1717,260376
1718,255774
1719,382202
1720,244996
1721,104685
1722,51894
1723,40612
1724,99645
1725,30155
1726,346386
1727,19798
1728,66347
1729,350821
1730,338806
1731,17723
1732,61555
1733,12075
1734,44975
1735,47239
1736,12074
1737,12061
1738,45764
1739,384117
1740,384254
1741,384725
1742,376959
1743,376975
1744,373712
1745,333840
1746,333845
1747,326311
1748,307342
1749,294997
1750,316337
1751,282156
1752,279591
1753,282157
1754,274604
1755,271734
1756,259018
1757,257001
1758,256955
1759,249682
1760,384116
1761,239771
1762,54071
1763,357421
1764,100665
1765,37465
1766,384114
1767,43222
1768,99494
1769,84553
1770,36366
1771,43220
1772,99495
1773,403601
1774,365468
1775,365470
1776,384431
1777,381644
1778,375359
1779,346569
1780,316335
1781,310970
1782,301360
1783,289652
1784,286994
1785,284853
1786,265311
1787,263363
1788,266771
1789,267281
1790,263960
1791,260708
1792,264671
1793,257394
1794,254569
1795,193942
1796,336522
1797,193033
1798,316036
1799,184048
1800,360640
1801,364516
1802,363184
1803,353256
1804,323620
1805,321228
